Customer_ID,Age,Gender,Marital_Status,Region,Education_Level,Employment_Status,Policy_Type,Policy_Tenure,Policy_Renewal_Count,Total_Claims_Filed,Claim_Amount_Total,Missed_Payments,Family_Members_Insured,Policy_Cancellation_History,Mode_of_Communication,Payment_Mode,Customer_Complaints,Complaint_Resolution_Time,Customer_Support_Calls,Policy_Start_Date,Policy_End_Date,Last_Claim_Date,Last_Payment_Date,Vehicle_Age,Vehicle_Type,Premium_Amount,Churn,Churn_Numeric,Age_binned
C12462,30,Male,Single,Rural,Bachelor's,Unemployed,Third Party,4,0,1,240728,0,1,2,Phone,Cheque,7,19,6,22-08-2023,31-12-2023,03-12-2023,14-10-2023,4,Hatchback,14968,0.0,0.0,"(28.0, 38.0]"
C12463,50,Male,Married,Rural,Master's,Unemployed,Third Party,7,3,1,289460,1,3,2,Phone,Cheque,0,9,1,01-10-2016,30-09-2023,08-09-2019,21-05-2017,14,Luxury,45509,0.0,0.0,"(48.0, 59.0]"
C12464,22,Male,Married,Metro,High School,Employed,Third Party,8,4,3,106436,3,4,1,In-Person,Cheque,5,26,9,19-12-2021,31-12-2023,07-11-2023,29-04-2022,8,Hatchback,8541,1.0,1.0,"(17.999, 28.0]"
C12465,54,Male,Married,Urban,Bachelor's,Employed,Comprehensive,6,2,0,160719,0,4,0,Email,Cheque,8,14,6,09-01-2022,31-12-2023,2000-01-01 00:00:00,08-08-2023,0,Luxury,36736,0.0,0.0,"(48.0, 59.0]"
C12466,31,Male,Single,Metro,Master's,Unemployed,Third Party,5,5,1,286415,3,2,0,In-Person,Credit Card,1,28,1,13-01-2017,12-01-2022,28-04-2020,12-08-2020,0,SUV,18368,0.0,0.0,"(28.0, 38.0]"
C12467,44,Male,Single,Metro,Master's,Employed,Own Damage,2,2,3,139900,1,3,2,Email,Credit Card,5,5,9,22-09-2022,31-12-2023,21-11-2023,01-11-2022,9,SUV,28785,1.0,1.0,"(38.0, 48.0]"
C12468,40,Male,Single,Urban,Master's,Unemployed,Third Party,1,1,4,294479,1,3,0,Email,Cheque,9,8,7,31-08-2016,31-08-2017,18-04-2017,25-06-2017,5,Hatchback,17251,0.0,0.0,"(38.0, 48.0]"
C12469,31,Male,Married,Rural,Bachelor's,Self-Employed,Third Party,3,1,3,253221,2,3,1,Phone,Cheque,0,14,4,11-08-2015,10-08-2018,24-06-2017,17-06-2017,0,SUV,15265,0.0,0.0,"(28.0, 38.0]"
C12470,57,Female,Single,Urban,Bachelor's,Employed,Comprehensive,8,2,2,173179,2,4,0,Phone,Cash,8,27,7,01-09-2021,31-12-2023,15-01-2022,17-08-2022,10,SUV,21806,1.0,1.0,"(48.0, 59.0]"
C12471,21,Female,Single,Urban,High School,Employed,Comprehensive,5,3,4,37129,2,2,2,In-Person,Cheque,8,25,2,06-07-2022,31-12-2023,10-02-2023,06-12-2023,9,Luxury,32830,0.0,0.0,"(17.999, 28.0]"
C12472,56,Female,Married,Urban,Master's,Self-Employed,Comprehensive,5,0,1,126804,2,1,1,In-Person,Online,1,8,5,14-06-2020,31-12-2023,05-02-2022,31-10-2022,10,SUV,16743,0.0,0.0,"(48.0, 59.0]"
C12473,69,Female,Married,Urban,Bachelor's,Self-Employed,Comprehensive,9,5,3,267579,3,4,1,Email,Cheque,3,13,8,13-02-2017,31-12-2023,20-09-2023,15-11-2017,12,Hatchback,17774,1.0,1.0,"(59.0, 69.0]"
C12474,36,Male,Married,Rural,Bachelor's,Employed,Comprehensive,9,4,0,107883,0,3,2,Phone,Online,8,5,4,14-06-2021,31-12-2023,2000-01-01 00:00:00,25-05-2022,8,Hatchback,18493,1.0,1.0,"(28.0, 38.0]"
C12475,64,Female,Married,Urban,Bachelor's,Employed,Comprehensive,9,3,0,458669,2,4,1,Email,Cash,4,20,4,15-10-2019,31-12-2023,2000-01-01 00:00:00,02-11-2023,13,Hatchback,7736,1.0,1.0,"(59.0, 69.0]"
C12476,21,Male,Married,Rural,High School,Self-Employed,Third Party,8,5,1,129861,2,4,1,In-Person,Credit Card,9,12,1,30-09-2018,31-12-2023,01-08-2021,09-01-2019,1,SUV,29964,0.0,0.0,"(17.999, 28.0]"
C12477,47,Female,Single,Metro,Bachelor's,Unemployed,Third Party,8,4,4,305645,0,2,1,In-Person,Online,1,25,1,31-10-2017,31-12-2023,05-10-2023,14-07-2021,7,Hatchback,18094,0.0,0.0,"(38.0, 48.0]"
C12478,36,Female,Married,Rural,Master's,Self-Employed,Third Party,2,5,3,36557,1,1,2,In-Person,Cheque,9,25,1,17-04-2022,31-12-2023,05-06-2023,04-04-2023,3,Hatchback,17690,0.0,0.0,"(28.0, 38.0]"
C12479,48,Female,Married,Metro,Bachelor's,Employed,Third Party,2,4,2,490571,0,4,2,Email,Credit Card,0,6,1,07-01-2015,06-01-2017,24-12-2015,16-07-2016,0,Sedan,10823,0.0,0.0,"(38.0, 48.0]"
C12480,48,Female,Married,Urban,Master's,Employed,Third Party,5,0,4,432801,1,2,0,Email,Cash,0,23,7,26-05-2023,31-12-2023,11-11-2023,28-08-2023,13,Hatchback,15009,0.0,0.0,"(38.0, 48.0]"
C12481,26,Female,Married,Rural,Bachelor's,Employed,Comprehensive,6,0,2,50985,2,3,0,Email,Credit Card,7,7,2,29-05-2020,31-12-2023,01-09-2023,31-07-2020,9,Luxury,35985,0.0,0.0,"(17.999, 28.0]"
C12482,30,Female,Married,Urban,Bachelor's,Self-Employed,Third Party,5,4,3,85414,0,4,0,In-Person,Cash,1,26,7,21-11-2016,20-11-2021,18-06-2018,27-06-2019,3,Hatchback,17939,0.0,0.0,"(28.0, 38.0]"
C12483,31,Male,Married,Urban,Master's,Self-Employed,Third Party,8,0,0,191748,2,2,1,Phone,Cheque,7,9,5,09-02-2018,31-12-2023,2000-01-01 00:00:00,03-08-2020,6,Sedan,15686,0.0,0.0,"(28.0, 38.0]"
C12484,63,Female,Married,Urban,Master's,Employed,Third Party,1,0,0,228204,0,2,1,In-Person,Cheque,4,22,1,09-10-2019,08-10-2020,2000-01-01 00:00:00,06-02-2020,0,SUV,14520,0.0,0.0,"(59.0, 69.0]"
C12485,27,Male,Married,Metro,Bachelor's,Employed,Third Party,6,3,0,493970,3,1,0,In-Person,Credit Card,8,17,4,17-09-2019,31-12-2023,2000-01-01 00:00:00,19-06-2021,6,Sedan,19677,0.0,0.0,"(17.999, 28.0]"
C12486,65,Female,Married,Metro,Bachelor's,Employed,Own Damage,5,4,0,184458,1,2,2,In-Person,Cheque,4,19,7,25-01-2020,31-12-2023,2000-01-01 00:00:00,02-11-2022,14,SUV,19384,0.0,0.0,"(59.0, 69.0]"
C12487,48,Male,Single,Metro,Master's,Self-Employed,Comprehensive,2,2,1,114363,0,4,2,Email,Online,9,25,0,13-03-2016,13-03-2018,21-11-2016,19-02-2018,0,Sedan,17133,0.0,0.0,"(38.0, 48.0]"
C12488,54,Male,Married,Metro,Master's,Employed,Comprehensive,8,3,4,498568,2,2,2,Email,Online,7,28,2,15-04-2023,31-12-2023,24-09-2023,12-10-2023,6,SUV,14603,1.0,1.0,"(48.0, 59.0]"
C12489,40,Female,Married,Rural,Bachelor's,Self-Employed,Third Party,7,0,3,279430,1,4,0,In-Person,Online,1,29,4,01-11-2017,31-12-2023,07-02-2020,30-05-2021,7,Hatchback,8010,0.0,0.0,"(38.0, 48.0]"
C12490,44,Male,Single,Rural,Master's,Employed,Comprehensive,5,2,4,161398,3,3,1,In-Person,Cash,9,6,3,08-03-2021,31-12-2023,03-02-2023,21-01-2022,10,Hatchback,13587,0.0,0.0,"(38.0, 48.0]"
C12491,23,Female,Single,Urban,Diploma,Employed,Third Party,2,3,1,23861,3,3,0,In-Person,Credit Card,6,9,4,02-08-2021,02-08-2023,27-03-2023,28-08-2022,8,Hatchback,8865,0.0,0.0,"(17.999, 28.0]"
C12492,43,Male,Married,Rural,Master's,Employed,Third Party,2,3,0,442502,1,4,2,In-Person,Credit Card,4,13,1,29-09-2021,29-09-2023,2000-01-01 00:00:00,28-08-2023,9,Sedan,9115,0.0,0.0,"(38.0, 48.0]"
C12493,19,Female,Single,Metro,High School,Employed,Third Party,1,5,4,273671,0,1,0,In-Person,Credit Card,0,19,6,30-12-2022,30-12-2023,21-04-2023,28-10-2023,14,Hatchback,8206,0.0,0.0,"(17.999, 28.0]"
C12494,62,Female,Married,Metro,Bachelor's,Employed,Own Damage,8,0,1,245261,2,4,0,Email,Credit Card,0,22,7,21-12-2017,31-12-2023,10-02-2020,06-06-2023,12,Sedan,11322,0.0,0.0,"(59.0, 69.0]"
C12495,30,Female,Single,Urban,Bachelor's,Self-Employed,Third Party,6,4,3,251101,3,2,2,In-Person,Cash,6,5,2,01-09-2017,31-08-2023,27-10-2022,27-11-2019,14,Hatchback,5953,0.0,0.0,"(28.0, 38.0]"
C12496,68,Male,Married,Urban,Master's,Employed,Own Damage,2,1,4,91218,2,4,2,Phone,Cash,4,5,3,29-01-2019,28-01-2021,06-04-2019,20-10-2020,2,Luxury,18218,0.0,0.0,"(59.0, 69.0]"
C12497,67,Male,Married,Metro,Bachelor's,Unemployed,Third Party,6,1,2,211007,2,3,1,Phone,Cash,2,7,0,01-12-2016,30-11-2022,20-04-2022,24-05-2020,11,SUV,20632,0.0,0.0,"(59.0, 69.0]"
C12498,36,Female,Married,Urban,Bachelor's,Employed,Comprehensive,4,2,4,284321,1,1,2,Phone,Online,1,13,4,30-08-2018,29-08-2022,12-06-2022,28-09-2020,3,SUV,18074,0.0,0.0,"(28.0, 38.0]"
C12499,18,Male,Single,Rural,High School,Employed,Comprehensive,3,1,1,185668,1,2,0,Phone,Cash,3,18,1,25-09-2021,31-12-2023,08-05-2023,02-01-2023,11,SUV,29996,0.0,0.0,"(17.999, 28.0]"
C12500,57,Male,Single,Urban,Bachelor's,Employed,Comprehensive,9,5,2,498033,1,3,2,Email,Cheque,1,2,2,30-01-2017,31-12-2023,29-09-2018,05-10-2018,8,Sedan,7337,0.0,0.0,"(48.0, 59.0]"
C12501,49,Female,Single,Metro,Bachelor's,Employed,Third Party,3,4,0,294238,1,4,0,Phone,Credit Card,9,20,9,21-08-2023,31-12-2023,2000-01-01 00:00:00,30-10-2023,3,Hatchback,14691,0.0,0.0,"(48.0, 59.0]"
C12502,39,Male,Married,Urban,Master's,Employed,Comprehensive,8,4,2,427213,2,3,2,Email,Cash,8,1,7,10-02-2018,31-12-2023,15-12-2023,27-03-2018,10,Sedan,19969,0.0,0.0,"(38.0, 48.0]"
C12503,65,Male,Single,Urban,Bachelor's,Unemployed,Comprehensive,8,2,0,393389,3,3,1,Email,Cheque,9,2,9,09-09-2020,31-12-2023,2000-01-01 00:00:00,18-10-2023,10,Sedan,13283,1.0,1.0,"(59.0, 69.0]"
C12504,46,Male,Married,Urban,Master's,Employed,Comprehensive,5,0,0,210918,1,1,1,Phone,Cheque,0,1,1,30-01-2018,29-01-2023,2000-01-01 00:00:00,18-04-2018,8,Sedan,9523,0.0,0.0,"(38.0, 48.0]"
C12505,19,Male,Married,Rural,High School,Employed,Comprehensive,6,5,0,430774,3,4,0,In-Person,Cheque,9,19,2,21-11-2023,31-12-2023,2000-01-01 00:00:00,23-12-2023,5,Sedan,9700,1.0,1.0,"(17.999, 28.0]"
C12506,57,Female,Single,Rural,Master's,Employed,Own Damage,5,0,1,439197,0,4,1,In-Person,Cheque,4,5,0,19-07-2021,31-12-2023,07-02-2022,21-06-2023,7,Luxury,27502,0.0,0.0,"(48.0, 59.0]"
C12507,55,Male,Single,Rural,Bachelor's,Self-Employed,Third Party,4,2,4,392202,0,3,0,Email,Online,7,20,4,25-09-2015,24-09-2019,12-12-2015,03-06-2019,13,Hatchback,12316,0.0,0.0,"(48.0, 59.0]"
C12508,65,Female,Single,Urban,Master's,Unemployed,Comprehensive,3,1,0,96831,2,4,1,Email,Online,6,5,6,21-06-2015,20-06-2018,2000-01-01 00:00:00,22-07-2017,6,Sedan,18580,0.0,0.0,"(59.0, 69.0]"
C12509,28,Male,Married,Urban,Bachelor's,Unemployed,Own Damage,8,1,1,78753,2,3,1,Email,Credit Card,2,12,4,07-05-2019,31-12-2023,29-07-2021,27-02-2023,7,SUV,26929,0.0,0.0,"(17.999, 28.0]"
C12510,34,Male,Single,Urban,Master's,Employed,Comprehensive,6,2,4,60617,1,1,2,Phone,Cheque,1,22,5,12-06-2021,31-12-2023,26-10-2022,18-02-2022,7,Luxury,33633,0.0,0.0,"(28.0, 38.0]"
C12511,68,Male,Single,Urban,Bachelor's,Employed,Third Party,1,3,0,384925,3,1,2,Email,Cheque,9,4,5,10-03-2017,10-03-2018,2000-01-01 00:00:00,09-10-2017,14,Hatchback,14894,0.0,0.0,"(59.0, 69.0]"
C12512,60,Male,Single,Metro,Master's,Employed,Third Party,8,2,0,229056,3,3,1,Phone,Cash,9,17,1,20-01-2021,31-12-2023,2000-01-01 00:00:00,01-06-2022,9,Sedan,18809,0.0,0.0,"(59.0, 69.0]"
C12513,25,Female,Married,Urban,Bachelor's,Employed,Comprehensive,4,0,0,13731,1,2,0,In-Person,Cash,8,1,2,17-04-2023,31-12-2023,2000-01-01 00:00:00,26-09-2023,8,Sedan,18233,0.0,0.0,"(17.999, 28.0]"
C12514,39,Female,Married,Metro,Master's,Unemployed,Third Party,2,1,2,86093,0,3,1,In-Person,Online,2,11,0,25-04-2016,25-04-2018,16-05-2017,11-05-2017,0,Hatchback,14733,0.0,0.0,"(38.0, 48.0]"
C12515,21,Male,Married,Rural,High School,Employed,Third Party,5,3,1,181764,1,2,0,Phone,Cash,9,13,6,30-10-2022,31-12-2023,15-12-2022,17-10-2023,3,Sedan,10626,0.0,0.0,"(17.999, 28.0]"
C12516,28,Female,Single,Urban,Bachelor's,Employed,Comprehensive,2,3,0,488807,0,2,0,Email,Credit Card,1,27,6,16-12-2019,15-12-2021,2000-01-01 00:00:00,23-09-2021,2,Hatchback,14752,0.0,0.0,"(17.999, 28.0]"
C12517,25,Male,Single,Rural,Bachelor's,Employed,Comprehensive,2,1,3,366492,1,2,2,In-Person,Online,9,25,0,05-06-2022,31-12-2023,02-09-2022,18-01-2023,7,Luxury,40088,0.0,0.0,"(17.999, 28.0]"
C12518,26,Male,Single,Urban,Bachelor's,Employed,Comprehensive,6,3,4,399520,3,3,2,Phone,Online,9,17,6,24-02-2021,31-12-2023,02-03-2023,09-05-2022,0,SUV,17951,0.0,0.0,"(17.999, 28.0]"
C12519,43,Male,Married,Urban,Master's,Unemployed,Third Party,5,3,0,377948,0,3,0,Email,Cash,2,5,5,13-03-2019,31-12-2023,2000-01-01 00:00:00,09-05-2022,7,Hatchback,6954,0.0,0.0,"(38.0, 48.0]"
C12520,19,Female,Single,Metro,High School,Unemployed,Third Party,8,2,3,448346,3,3,0,In-Person,Credit Card,7,19,0,18-06-2023,31-12-2023,01-09-2023,07-10-2023,4,SUV,13282,0.0,0.0,"(17.999, 28.0]"
C12521,33,Male,Married,Urban,Master's,Employed,Own Damage,3,2,4,385811,0,3,1,In-Person,Online,9,11,1,24-07-2016,24-07-2019,20-11-2017,01-11-2018,10,Hatchback,11845,0.0,0.0,"(28.0, 38.0]"
C12522,48,Female,Single,Metro,Master's,Self-Employed,Third Party,8,4,0,325585,2,4,2,Phone,Credit Card,7,22,7,02-01-2023,31-12-2023,2000-01-01 00:00:00,17-11-2023,11,Hatchback,19423,0.0,0.0,"(38.0, 48.0]"
C12523,23,Male,Married,Urban,Bachelor's,Employed,Comprehensive,8,1,0,348028,0,2,1,Email,Credit Card,8,3,9,17-02-2015,15-02-2023,2000-01-01 00:00:00,24-07-2017,4,Hatchback,17918,0.0,0.0,"(17.999, 28.0]"
C12524,38,Male,Single,Metro,Bachelor's,Self-Employed,Comprehensive,4,4,4,326381,2,4,0,Phone,Cash,3,19,2,12-12-2019,11-12-2023,11-07-2023,27-06-2020,14,Hatchback,8012,0.0,0.0,"(28.0, 38.0]"
C12525,43,Male,Married,Urban,Master's,Employed,Third Party,8,2,0,186037,3,2,0,Phone,Cheque,0,9,8,18-02-2018,31-12-2023,2000-01-01 00:00:00,26-12-2019,2,Hatchback,11727,0.0,0.0,"(38.0, 48.0]"
C12526,36,Female,Married,Rural,Bachelor's,Employed,Comprehensive,4,0,3,201696,0,4,0,Phone,Cheque,3,10,4,08-05-2017,07-05-2021,18-08-2020,03-06-2020,12,Hatchback,18677,0.0,0.0,"(28.0, 38.0]"
C12527,45,Female,Married,Urban,Bachelor's,Employed,Own Damage,4,2,4,312068,3,2,1,Email,Cash,4,24,0,26-11-2020,31-12-2023,17-12-2023,25-12-2022,13,Sedan,9733,1.0,1.0,"(38.0, 48.0]"
C12528,25,Male,Married,Metro,Bachelor's,Self-Employed,Comprehensive,4,4,1,228993,2,2,2,In-Person,Cheque,7,4,1,14-04-2022,31-12-2023,16-09-2023,16-12-2022,13,Luxury,47780,0.0,0.0,"(17.999, 28.0]"
C12529,31,Female,Married,Urban,Master's,Employed,Comprehensive,6,5,0,481922,2,2,1,In-Person,Cheque,8,18,6,07-04-2017,06-04-2023,2000-01-01 00:00:00,22-10-2017,0,Luxury,39133,0.0,0.0,"(28.0, 38.0]"
C12530,41,Male,Married,Rural,Master's,Employed,Third Party,6,3,3,218519,1,3,0,Email,Cheque,0,26,2,09-04-2019,31-12-2023,07-09-2019,16-09-2023,11,Luxury,23110,0.0,0.0,"(38.0, 48.0]"
C12531,65,Female,Single,Urban,Bachelor's,Employed,Own Damage,1,1,4,370292,2,4,0,In-Person,Cash,2,29,9,06-12-2017,06-12-2018,13-10-2018,09-05-2018,12,SUV,11531,0.0,0.0,"(59.0, 69.0]"
C12532,61,Female,Single,Metro,Master's,Self-Employed,Comprehensive,4,0,1,449990,3,2,2,Email,Cheque,3,19,2,01-08-2016,31-07-2020,26-01-2019,11-03-2018,9,Hatchback,6881,0.0,0.0,"(59.0, 69.0]"
C12533,54,Female,Married,Urban,Master's,Employed,Comprehensive,3,2,3,49198,2,4,0,Email,Credit Card,2,15,1,08-07-2016,08-07-2019,01-07-2019,06-01-2018,14,Sedan,12835,0.0,0.0,"(48.0, 59.0]"
C12534,43,Female,Married,Urban,Bachelor's,Employed,Own Damage,9,0,3,67747,0,1,1,In-Person,Credit Card,7,24,4,31-08-2021,31-12-2023,14-12-2022,27-05-2023,11,Sedan,18510,0.0,0.0,"(38.0, 48.0]"
C12535,48,Male,Married,Metro,Master's,Employed,Comprehensive,9,3,2,283771,3,3,1,Email,Online,4,24,4,13-11-2015,31-12-2023,22-05-2019,08-07-2020,11,SUV,14392,1.0,1.0,"(38.0, 48.0]"
C12536,68,Female,Married,Urban,Bachelor's,Employed,Third Party,1,0,1,38848,1,1,2,Email,Credit Card,1,22,7,24-03-2019,23-03-2020,18-11-2019,01-12-2019,8,Sedan,18937,1.0,1.0,"(59.0, 69.0]"
C12537,49,Male,Married,Urban,Bachelor's,Employed,Comprehensive,2,0,4,168387,2,4,1,Email,Credit Card,6,16,9,16-11-2019,15-11-2021,25-05-2021,25-08-2021,3,SUV,22072,1.0,1.0,"(48.0, 59.0]"
C12538,67,Male,Single,Metro,Master's,Employed,Comprehensive,9,0,4,217949,2,1,2,In-Person,Cheque,7,15,4,22-10-2016,31-12-2023,05-02-2018,05-10-2019,0,SUV,26750,1.0,1.0,"(59.0, 69.0]"
C12539,58,Male,Married,Urban,Bachelor's,Employed,Comprehensive,2,4,0,409353,1,4,1,Phone,Cash,5,27,7,15-03-2015,14-03-2017,2000-01-01 00:00:00,28-10-2016,14,SUV,26857,0.0,0.0,"(48.0, 59.0]"
C12540,19,Male,Married,Rural,High School,Self-Employed,Third Party,6,2,0,387028,0,1,1,In-Person,Credit Card,7,2,1,19-09-2017,18-09-2023,2000-01-01 00:00:00,12-06-2022,5,Hatchback,11872,0.0,0.0,"(17.999, 28.0]"
C12541,42,Male,Married,Urban,Bachelor's,Employed,Third Party,2,5,4,44613,1,4,1,In-Person,Online,0,26,2,10-09-2019,09-09-2021,23-03-2021,09-10-2020,3,Sedan,8969,0.0,0.0,"(38.0, 48.0]"
C12542,69,Male,Single,Metro,Bachelor's,Self-Employed,Comprehensive,5,1,4,434876,3,3,1,In-Person,Cheque,9,1,2,29-09-2018,28-09-2023,14-06-2023,21-12-2022,5,Hatchback,9463,0.0,0.0,"(59.0, 69.0]"
C12543,61,Male,Married,Urban,Bachelor's,Employed,Comprehensive,7,4,1,161256,2,2,2,Email,Online,6,25,8,27-04-2018,31-12-2023,19-09-2023,16-12-2021,10,Hatchback,5820,0.0,0.0,"(59.0, 69.0]"
C12544,19,Male,Single,Metro,High School,Employed,Own Damage,1,4,4,212745,2,2,1,Email,Online,3,12,0,06-05-2015,05-05-2016,05-10-2015,07-11-2015,5,Sedan,8512,0.0,0.0,"(17.999, 28.0]"
C12545,59,Female,Single,Rural,Master's,Employed,Comprehensive,6,2,3,411985,3,4,1,Email,Credit Card,9,14,2,28-09-2017,27-09-2023,23-02-2019,20-04-2022,8,Hatchback,13153,0.0,0.0,"(48.0, 59.0]"
C12546,18,Male,Married,Rural,High School,Employed,Third Party,8,1,3,373749,1,2,0,Email,Online,1,3,1,13-08-2017,31-12-2023,14-06-2021,22-12-2023,5,SUV,20955,0.0,0.0,"(17.999, 28.0]"
C12547,53,Female,Married,Rural,Bachelor's,Employed,Comprehensive,7,0,3,59883,0,2,0,Phone,Online,7,2,6,04-07-2015,02-07-2022,15-05-2020,20-03-2018,9,SUV,24280,0.0,0.0,"(48.0, 59.0]"
C12548,29,Male,Married,Urban,Bachelor's,Employed,Comprehensive,8,1,2,294992,3,4,2,Email,Cash,6,4,5,01-03-2019,31-12-2023,08-05-2023,29-10-2020,10,Hatchback,8402,0.0,0.0,"(28.0, 38.0]"
C12549,26,Male,Married,Urban,Bachelor's,Employed,Comprehensive,5,2,1,60251,0,1,0,Email,Online,2,8,1,14-07-2021,31-12-2023,29-10-2023,10-07-2022,1,Hatchback,18318,0.0,0.0,"(17.999, 28.0]"
C12550,53,Male,Single,Rural,Bachelor's,Employed,Comprehensive,1,0,4,128671,2,2,2,Email,Cash,4,20,1,17-05-2020,17-05-2021,11-08-2020,25-04-2021,3,SUV,23381,1.0,1.0,"(48.0, 59.0]"
C12551,58,Male,Single,Metro,Master's,Employed,Comprehensive,3,4,0,342638,3,1,1,In-Person,Cash,5,29,9,31-07-2021,31-12-2023,2000-01-01 00:00:00,22-10-2022,10,Luxury,48870,0.0,0.0,"(48.0, 59.0]"
C12552,45,Female,Married,Metro,Bachelor's,Unemployed,Third Party,5,3,2,371794,1,2,2,Email,Cheque,1,11,5,03-11-2019,31-12-2023,14-04-2022,29-10-2020,5,Hatchback,18894,0.0,0.0,"(38.0, 48.0]"
C12553,55,Female,Single,Urban,Master's,Employed,Third Party,5,4,1,489489,0,1,1,In-Person,Cheque,0,11,2,23-11-2015,21-11-2020,17-09-2020,20-01-2016,12,Hatchback,19426,0.0,0.0,"(48.0, 59.0]"
C12554,50,Male,Married,Rural,Master's,Employed,Comprehensive,9,1,0,140191,3,3,2,In-Person,Cheque,3,5,4,11-06-2016,31-12-2023,2000-01-01 00:00:00,07-06-2019,13,Sedan,18815,0.0,0.0,"(48.0, 59.0]"
C12555,59,Male,Married,Urban,Bachelor's,Employed,Comprehensive,3,1,3,399638,0,3,2,Phone,Online,1,9,4,10-03-2022,31-12-2023,15-12-2023,01-06-2022,12,SUV,19649,0.0,0.0,"(48.0, 59.0]"
C12556,63,Female,Single,Urban,Master's,Unemployed,Comprehensive,5,4,2,385246,2,2,0,Phone,Online,2,3,8,17-08-2022,31-12-2023,06-11-2023,30-09-2023,7,Luxury,32246,0.0,0.0,"(59.0, 69.0]"
C12557,39,Male,Married,Urban,Master's,Employed,Comprehensive,2,3,1,203788,3,4,0,Email,Cheque,0,26,5,26-06-2022,31-12-2023,28-11-2022,09-09-2023,5,Hatchback,14639,1.0,1.0,"(38.0, 48.0]"
C12558,42,Male,Single,Urban,Bachelor's,Self-Employed,Comprehensive,2,1,3,397487,2,4,0,In-Person,Online,2,5,7,12-08-2016,12-08-2018,19-12-2017,26-03-2018,3,SUV,19892,0.0,0.0,"(38.0, 48.0]"
C12559,35,Female,Married,Metro,Master's,Employed,Comprehensive,5,4,1,464689,0,3,2,Email,Online,3,5,3,18-10-2017,17-10-2022,10-05-2021,24-10-2019,9,Hatchback,19957,0.0,0.0,"(28.0, 38.0]"
C12560,23,Male,Married,Urban,Bachelor's,Employed,Comprehensive,9,1,0,372024,0,4,2,In-Person,Credit Card,3,16,4,01-09-2020,31-12-2023,2000-01-01 00:00:00,15-11-2023,12,SUV,28574,0.0,0.0,"(17.999, 28.0]"
C12561,35,Female,Married,Urban,Bachelor's,Unemployed,Third Party,2,4,3,223228,2,4,1,Phone,Cash,3,4,5,17-02-2016,16-02-2018,19-07-2017,04-05-2016,3,Hatchback,13383,0.0,0.0,"(28.0, 38.0]"
C12562,69,Female,Single,Urban,Master's,Unemployed,Comprehensive,8,5,4,181910,3,4,2,Email,Cash,7,12,0,05-11-2023,31-12-2023,24-12-2023,28-12-2023,3,Luxury,29160,0.0,0.0,"(59.0, 69.0]"
C12563,33,Male,Single,Urban,Bachelor's,Unemployed,Third Party,3,5,4,119089,2,1,0,In-Person,Cheque,1,13,5,30-05-2020,30-05-2023,02-01-2023,09-11-2020,7,Sedan,8007,0.0,0.0,"(28.0, 38.0]"
C12564,32,Male,Single,Urban,Bachelor's,Employed,Own Damage,3,1,4,308361,2,3,1,Phone,Online,9,8,4,29-08-2020,29-08-2023,17-11-2022,12-05-2023,14,Sedan,16969,0.0,0.0,"(28.0, 38.0]"
C12565,65,Male,Married,Rural,Master's,Self-Employed,Third Party,2,3,3,405932,1,2,2,Email,Cheque,5,4,0,31-10-2016,31-10-2018,27-09-2018,08-08-2018,1,Sedan,6973,0.0,0.0,"(59.0, 69.0]"
C12566,25,Male,Married,Urban,Bachelor's,Employed,Comprehensive,4,1,1,63775,3,4,1,In-Person,Cheque,9,27,4,30-01-2017,29-01-2021,10-10-2019,19-10-2019,13,Hatchback,6333,1.0,1.0,"(17.999, 28.0]"
C12567,30,Female,Single,Urban,Bachelor's,Employed,Comprehensive,7,2,4,76947,0,2,2,Phone,Cheque,5,5,1,12-05-2020,31-12-2023,20-12-2022,27-05-2022,5,Hatchback,12563,0.0,0.0,"(28.0, 38.0]"
C12568,60,Female,Married,Urban,Bachelor's,Employed,Comprehensive,5,3,4,12887,1,1,2,In-Person,Cash,4,16,4,23-10-2015,21-10-2020,02-04-2018,28-08-2016,11,Hatchback,8514,0.0,0.0,"(59.0, 69.0]"
C12569,24,Male,Married,Rural,Bachelor's,Employed,Comprehensive,3,1,2,343083,3,4,2,Phone,Cheque,3,14,9,05-04-2015,04-04-2018,24-12-2016,17-10-2016,4,Sedan,13897,1.0,1.0,"(17.999, 28.0]"
C12570,34,Male,Married,Urban,Master's,Employed,Comprehensive,8,1,3,220562,1,4,1,Phone,Credit Card,1,20,4,23-07-2016,31-12-2023,09-08-2023,23-01-2021,2,SUV,17417,0.0,0.0,"(28.0, 38.0]"
C12571,67,Male,Single,Metro,Master's,Employed,Comprehensive,8,2,2,229555,0,2,1,Email,Cash,3,10,3,08-03-2018,31-12-2023,20-10-2019,05-01-2022,4,Sedan,14879,0.0,0.0,"(59.0, 69.0]"
C12572,49,Male,Married,Urban,Bachelor's,Employed,Comprehensive,8,3,0,195952,1,2,1,Phone,Cash,1,25,6,07-04-2015,05-04-2023,2000-01-01 00:00:00,08-03-2022,2,SUV,27506,0.0,0.0,"(48.0, 59.0]"
C12573,39,Female,Single,Metro,Bachelor's,Employed,Third Party,4,5,2,61333,2,4,0,Phone,Cheque,6,3,7,19-11-2020,31-12-2023,12-06-2022,03-09-2021,2,Luxury,25072,0.0,0.0,"(38.0, 48.0]"
