CustomerID,City,Churn,PlanType,EducationLevel,WorkStatus,Gender,RelationshipStatus,PaymentPerMonth,WeeksSinceClaim,OpenPolicies,RenewOfferType,Reachability,VehicleType,InceptionDate,CancelledDate,Premium,TotalClaimValue,TotalClaimNumber,NumberOfComplaints,Age
13862,Hyderabad,No,Premium Plan,Master,Employed,Male,Single,4502.65,113,5,Online Portal,Customer Call Centre,Sedan,2012-07-09,,49691.0,10991.28,5,0,37
13863,Chennai,No,Basic Plan,Bachelor,Self-Employed,Male,Single,770.19,122,4,Online Portal,Online Portal,Scooter,2010-06-23,,14934.57,33072.62,4,2,33
13864,Hyderabad,No,Basic Plan,Master,Student,Male,Divorced,2219.39,91,4,Agent Contact,Customer Call Centre,Scooter,2014-10-28,,42141.06,14110.74,0,0,34
13865,Bangalore,Yes,Standard Plan,High School,Self-Employed,Female,Single,2200.69,19,5,Online Portal,Branch Visit,SUV,2017-10-11,2018-01-09,41682.91,49487.5,7,5,45
13866,Bangalore,Yes,Standard Plan,Bachelor,Student,Male,Widowed,2094.68,132,2,Online Portal,Online Portal,Scooter,2019-08-07,2022-04-24,26662.98,43651.92,8,4,75
13867,Delhi,No,Basic Plan,Bachelor,Self-Employed,Female,Single,4229.17,105,1,Online Portal,Agent Contact,Scooter,2010-03-10,,41650.48,22916.25,3,1,75
13868,Mumbai,No,Premium Plan,Diploma,Employed,Female,Single,4622.68,107,5,Customer Call Centre,Agent Contact,Scooter,2019-11-17,,9087.04,25031.36,2,1,33
13869,Delhi,No,Standard Plan,Master,Employed,Female,Married,1771.9,34,2,Online Portal,Online Portal,Scooter,2015-02-25,,23337.93,24456.95,0,1,45
13870,Kolkata,No,Standard Plan,Bachelor,Employed,Male,Married,4101.0,59,3,Agent Contact,Agent Contact,Hatchback,2010-07-31,,14382.53,18594.48,3,1,19
13871,Surat,No,Standard Plan,High School,Employed,Male,Married,1594.33,71,1,Agent Contact,Online Portal,Hatchback,2020-12-22,,42919.93,30211.48,0,0,53
13872,Hyderabad,No,Basic Plan,Bachelor,Self-Employed,Female,Married,4819.94,110,2,Online Portal,Branch Visit,Hatchback,2021-01-24,,5141.93,36357.15,2,1,29
13873,Lucknow,No,Standard Plan,Master,Employed,Male,Married,4336.49,139,3,Online Portal,Online Portal,Sedan,2021-03-07,,30371.82,46465.52,4,2,27
13874,Delhi,No,Premium Plan,Bachelor,Employed,Male,Married,4419.94,146,1,Branch Visit,Agent Contact,Hatchback,2020-07-18,,13561.51,49287.37,1,2,34
13875,Kolkata,Yes,Standard Plan,Doctorate,Retired,Female,Married,3382.71,128,4,Customer Call Centre,Online Portal,Sedan,2017-07-24,2017-05-13,9485.24,15454.78,8,4,24
13876,Kolkata,No,Standard Plan,Master,Employed,Male,Married,3700.13,85,1,Customer Call Centre,Agent Contact,Scooter,2016-01-14,,29320.79,29398.96,1,2,39
13877,Bangalore,No,Premium Plan,Bachelor,Retired,Male,Single,3603.02,10,4,Online Portal,Online Portal,Sedan,2012-05-15,,35873.84,24488.89,3,0,66
13878,Hyderabad,No,Premium Plan,Bachelor,Employed,Male,Single,1504.01,126,5,Customer Call Centre,Agent Contact,Sedan,2017-12-17,,2622.11,2907.65,4,2,68
13879,Bangalore,No,Premium Plan,Bachelor,Retired,Female,Married,759.5,40,4,Branch Visit,Branch Visit,SUV,2022-04-20,,17537.22,31956.78,0,2,40
13880,Mumbai,No,Standard Plan,Diploma,Unemployed,Male,Married,1456.07,119,4,Online Portal,Customer Call Centre,Motorcycle,2017-10-19,,15545.92,21510.95,1,1,39
13881,Hyderabad,No,Basic Plan,Doctorate,Self-Employed,Female,Divorced,4314.91,108,3,Branch Visit,Online Portal,Hatchback,2014-09-17,,16219.98,16982.63,4,1,48
13882,Jaipur,No,Standard Plan,Diploma,Self-Employed,Male,Married,1143.26,31,5,Agent Contact,Online Portal,Sedan,2010-02-26,,39037.72,20702.35,5,1,37
13883,Mumbai,No,Premium Plan,Master,Retired,Male,Married,582.39,18,3,Customer Call Centre,Agent Contact,Sedan,2012-09-10,,10215.1,38376.34,0,0,38
13884,Surat,No,Standard Plan,Bachelor,Employed,Female,Married,4426.28,67,1,Branch Visit,Customer Call Centre,Hatchback,2016-02-01,,10364.63,10484.09,0,0,59
13885,Mumbai,No,Standard Plan,Master,Employed,Male,Single,3908.2,137,3,Online Portal,Branch Visit,Scooter,2018-07-08,,45875.37,14200.12,5,0,22
13886,Bangalore,Yes,Standard Plan,Diploma,Student,Male,Married,3854.24,36,5,Agent Contact,Branch Visit,Hatchback,2018-07-24,2019-10-17,13348.31,48191.65,5,2,42
13887,Pune,Yes,Premium Plan,Bachelor,Retired,Male,Married,1278.3,50,5,Customer Call Centre,Agent Contact,SUV,2015-12-08,2023-12-07,17831.27,46918.89,10,4,24
13888,Bangalore,No,Premium Plan,Diploma,Employed,Male,Single,2603.44,2,1,Online Portal,Agent Contact,Mini Truck,2016-08-24,,36422.34,48875.16,3,2,22
13889,Jaipur,No,Standard Plan,High School,Unemployed,Male,Single,2052.98,62,2,Branch Visit,Agent Contact,Sedan,2018-09-23,,25789.92,34370.92,5,2,70
13890,Mumbai,No,Standard Plan,Diploma,Employed,Male,Divorced,4417.43,37,3,Branch Visit,Online Portal,Sedan,2011-01-26,,40556.68,23400.8,2,2,69
13891,Bangalore,No,Standard Plan,Diploma,Student,Female,Single,1665.89,24,1,Online Portal,Online Portal,Sedan,2012-12-20,,40988.95,4957.43,4,1,44
13892,Jaipur,Yes,Standard Plan,Master,Self-Employed,Female,Married,1616.75,80,5,Agent Contact,Online Portal,Sedan,2021-02-27,2021-08-24,6450.61,39925.91,3,5,33
13893,Mumbai,No,Standard Plan,Bachelor,Employed,Female,Widowed,1961.55,46,1,Online Portal,Customer Call Centre,Hatchback,2015-12-27,,5085.85,20087.64,2,0,37
13894,Hyderabad,No,Premium Plan,Diploma,Self-Employed,Male,Single,2576.61,4,4,Agent Contact,Customer Call Centre,Scooter,2021-02-27,,18921.86,46843.14,5,1,43
13895,Chennai,Yes,Standard Plan,Master,Unemployed,Male,Widowed,1994.52,140,2,Agent Contact,Agent Contact,Scooter,2022-03-28,2023-03-14,32645.03,22864.6,3,3,64
13896,Hyderabad,Yes,Standard Plan,Master,Self-Employed,Male,Single,1060.98,142,5,Customer Call Centre,Agent Contact,Hatchback,2015-10-10,2022-10-26,7327.99,8724.58,4,5,61
13897,Mumbai,No,Standard Plan,Bachelor,Employed,Male,Married,2367.32,123,2,Online Portal,Online Portal,Scooter,2022-03-02,,23469.97,28464.79,4,0,49
13898,Kolkata,No,Standard Plan,Diploma,Employed,Male,Married,2415.36,93,2,Online Portal,Branch Visit,Scooter,2023-05-21,,6712.1,10242.41,1,0,62
13899,Kolkata,No,Premium Plan,Bachelor,Retired,Male,Single,1052.7,5,2,Customer Call Centre,Online Portal,Motorcycle,2012-05-20,,28458.95,31510.89,1,0,48
13900,Mumbai,No,Premium Plan,Bachelor,Self-Employed,Female,Married,3238.17,38,5,Online Portal,Agent Contact,Motorcycle,2014-09-26,,18661.42,42060.19,1,2,32
13901,Surat,No,Standard Plan,Master,Employed,Male,Married,2169.61,41,2,Agent Contact,Online Portal,Sedan,2023-05-10,,28560.38,31847.01,2,1,74
13902,Pune,No,Standard Plan,High School,Self-Employed,Male,Widowed,3277.5,46,2,Branch Visit,Online Portal,Hatchback,2022-12-22,,30197.83,40505.56,1,1,36
13903,Ahmedabad,No,Standard Plan,Bachelor,Employed,Male,Married,3897.41,44,2,Customer Call Centre,Agent Contact,Scooter,2021-03-15,,49123.28,20602.34,2,2,73
13904,Delhi,Yes,Standard Plan,Bachelor,Unemployed,Male,Married,3306.3,72,3,Customer Call Centre,Online Portal,Hatchback,2015-02-26,2021-09-13,9418.45,25387.31,8,4,58
13905,Bangalore,Yes,Basic Plan,Diploma,Self-Employed,Male,Married,2687.7,91,4,Online Portal,Agent Contact,Scooter,2011-02-28,2021-12-22,26551.33,25240.84,5,4,72
13906,Jaipur,No,Basic Plan,High School,Employed,Male,Married,3241.98,57,3,Online Portal,Online Portal,Sedan,2018-03-25,,11708.42,21565.84,4,1,65
13907,Surat,Yes,Basic Plan,Diploma,Retired,Male,Divorced,4860.71,45,4,Customer Call Centre,Branch Visit,Sedan,2016-05-28,2020-01-05,40496.38,22605.18,5,3,46
13908,Mumbai,No,Premium Plan,Master,Employed,Female,Single,2972.18,131,5,Customer Call Centre,Online Portal,Hatchback,2020-04-22,,43552.98,35969.37,5,1,20
13909,Mumbai,Yes,Premium Plan,Master,Employed,Male,Married,2765.14,131,2,Online Portal,Customer Call Centre,Scooter,2021-03-18,2021-10-08,29977.75,13351.67,8,2,43
13910,Chennai,No,Premium Plan,Bachelor,Self-Employed,Male,Divorced,3964.47,72,4,Agent Contact,Online Portal,Sedan,2019-10-20,,15573.15,1080.61,5,2,47
13911,Pune,No,Standard Plan,Master,Self-Employed,Female,Single,1009.73,104,4,Agent Contact,Branch Visit,Hatchback,2022-01-20,,32798.35,6554.21,4,0,28
13912,Lucknow,No,Standard Plan,Bachelor,Retired,Male,Single,646.26,35,4,Customer Call Centre,Agent Contact,Scooter,2018-08-17,,19900.68,31034.92,0,1,35
13913,Kolkata,No,Standard Plan,Bachelor,Employed,Male,Married,3878.91,49,4,Online Portal,Agent Contact,Sedan,2023-03-12,,43734.16,46322.81,5,2,61
13914,Delhi,No,Premium Plan,Bachelor,Employed,Male,Single,990.87,113,1,Online Portal,Online Portal,Mini Truck,2021-03-18,,33554.06,23579.85,2,0,22
13915,Pune,No,Standard Plan,Master,Employed,Male,Divorced,2991.79,136,2,Online Portal,Branch Visit,SUV,2018-12-09,,43236.89,8512.72,1,1,24
13916,Mumbai,No,Standard Plan,Bachelor,Employed,Male,Married,4239.15,149,5,Agent Contact,Branch Visit,Scooter,2014-05-30,,42615.11,16185.27,4,0,41
13917,Mumbai,No,Standard Plan,High School,Self-Employed,Male,Married,865.1,118,3,Branch Visit,Online Portal,Hatchback,2012-03-15,,13589.85,29386.98,4,0,42
13918,Bangalore,No,Standard Plan,Doctorate,Student,Male,Widowed,1369.64,10,4,Branch Visit,Online Portal,Motorcycle,2021-11-14,,14064.01,14122.5,5,1,52
13919,Mumbai,Yes,Standard Plan,Bachelor,Employed,Male,Married,1149.78,36,2,Online Portal,Agent Contact,Mini Truck,2015-07-07,2020-12-02,4857.63,15572.35,9,4,38
13920,Delhi,No,Standard Plan,Doctorate,Employed,Male,Married,1829.6,65,3,Branch Visit,Customer Call Centre,Sedan,2019-12-11,,5018.07,19189.82,1,0,59
13921,Bangalore,No,Standard Plan,Master,Self-Employed,Male,Married,1302.62,110,3,Agent Contact,Branch Visit,Scooter,2020-07-03,,4548.3,28993.19,3,2,53
13922,Mumbai,No,Standard Plan,Diploma,Self-Employed,Male,Single,984.78,51,3,Online Portal,Branch Visit,Hatchback,2016-11-13,,8617.6,39446.23,3,2,53
13923,Ahmedabad,No,Premium Plan,Doctorate,Employed,Female,Married,3407.0,49,3,Online Portal,Agent Contact,Scooter,2011-02-24,,28312.62,9877.89,4,2,45
13924,Ahmedabad,No,Premium Plan,Bachelor,Retired,Female,Married,4394.73,80,5,Customer Call Centre,Branch Visit,SUV,2010-10-07,,9724.27,37945.03,2,1,18
13925,Kolkata,Yes,Basic Plan,Bachelor,Self-Employed,Female,Single,1604.86,8,1,Agent Contact,Customer Call Centre,Scooter,2010-07-03,2022-06-20,9032.6,2749.72,10,5,38
13926,Chennai,No,Premium Plan,Master,Employed,Male,Divorced,4090.42,140,2,Customer Call Centre,Agent Contact,Mini Truck,2012-09-16,,37745.28,35885.73,3,0,74
13927,Hyderabad,No,Basic Plan,Bachelor,Employed,Male,Single,2289.37,144,5,Online Portal,Agent Contact,Motorcycle,2013-12-10,,22785.81,29449.37,1,0,42
13928,Hyderabad,No,Basic Plan,Bachelor,Self-Employed,Male,Single,887.81,100,5,Branch Visit,Agent Contact,Hatchback,2011-08-23,,48763.33,4977.22,0,0,74
13929,Surat,No,Premium Plan,Diploma,Employed,Female,Married,2433.77,107,3,Customer Call Centre,Online Portal,SUV,2021-04-26,,17001.35,11775.41,4,0,68
13930,Delhi,No,Standard Plan,Bachelor,Employed,Female,Single,2778.26,67,2,Agent Contact,Branch Visit,SUV,2011-10-23,,44931.01,30799.45,2,0,71
13931,Delhi,No,Premium Plan,Bachelor,Employed,Female,Single,4898.47,82,2,Online Portal,Online Portal,Scooter,2018-07-01,,9176.49,40883.55,5,0,32
13932,Bangalore,No,Premium Plan,Master,Employed,Female,Widowed,4413.01,48,4,Online Portal,Online Portal,Motorcycle,2021-07-23,,30599.55,4167.57,3,1,47
13933,Nagpur,No,Standard Plan,Master,Student,Male,Married,4615.01,23,5,Online Portal,Online Portal,Sedan,2018-02-08,,34041.12,24686.68,1,1,26
13934,Mumbai,No,Standard Plan,Diploma,Self-Employed,Female,Married,2196.85,92,1,Customer Call Centre,Online Portal,Scooter,2015-07-05,,27335.27,23433.03,3,1,18
13935,Pune,No,Basic Plan,Master,Self-Employed,Male,Married,2301.07,40,4,Agent Contact,Online Portal,SUV,2022-12-05,,43927.27,25234.64,3,1,57
13936,Kanpur,No,Standard Plan,Diploma,Self-Employed,Male,Widowed,4522.41,75,3,Customer Call Centre,Online Portal,Scooter,2013-12-09,,16651.89,28588.54,5,1,23
13937,Bangalore,No,Premium Plan,High School,Employed,Female,Married,2984.36,9,2,Agent Contact,Agent Contact,Sedan,2023-02-17,,19063.91,5428.59,4,2,42
13938,Bangalore,No,Standard Plan,Bachelor,Employed,Male,Single,3535.28,48,4,Agent Contact,Online Portal,Hatchback,2023-10-04,,40744.11,46287.93,5,1,59
13939,Delhi,No,Basic Plan,Diploma,Self-Employed,Female,Married,838.03,97,4,Branch Visit,Agent Contact,Sedan,2022-06-19,,6664.53,22412.45,5,1,57
13940,Ahmedabad,No,Basic Plan,Master,Employed,Female,Married,4827.82,51,3,Branch Visit,Branch Visit,Mini Truck,2023-07-15,,35015.91,23665.73,0,0,74
13941,Mumbai,Yes,Standard Plan,Master,Self-Employed,Male,Married,2680.72,124,1,Customer Call Centre,Online Portal,Sedan,2014-01-10,2015-10-18,18352.34,10613.73,8,2,61
13942,Hyderabad,No,Standard Plan,Bachelor,Student,Male,Married,1341.94,124,3,Branch Visit,Agent Contact,Sedan,2012-12-17,,5999.08,10130.65,3,0,51
13943,Kolkata,No,Standard Plan,Master,Employed,Female,Single,3772.61,47,5,Customer Call Centre,Customer Call Centre,SUV,2022-05-22,,12248.86,27112.5,1,1,57
13944,Hyderabad,No,Standard Plan,Master,Unemployed,Male,Married,4282.6,91,1,Online Portal,Agent Contact,Scooter,2016-07-14,,17441.1,14865.18,3,2,63
13945,Ahmedabad,No,Basic Plan,Bachelor,Self-Employed,Male,Single,3774.32,122,2,Online Portal,Branch Visit,Hatchback,2022-11-10,,35309.45,5506.35,4,2,68
13946,Hyderabad,No,Premium Plan,Diploma,Unemployed,Female,Married,3236.78,139,3,Online Portal,Online Portal,Sedan,2017-02-23,,37751.55,21419.16,3,0,29
13947,Kanpur,No,Standard Plan,Bachelor,Retired,Male,Divorced,1760.45,19,3,Customer Call Centre,Agent Contact,SUV,2011-02-04,,44480.46,35167.84,2,0,57
13948,Nagpur,No,Standard Plan,Diploma,Retired,Male,Married,2663.98,42,5,Online Portal,Online Portal,Sedan,2011-01-20,,30306.59,6591.93,1,0,19
13949,Pune,No,Basic Plan,High School,Employed,Male,Single,2904.3,70,5,Branch Visit,Customer Call Centre,Sedan,2020-05-30,,44685.74,9972.86,5,1,34
13950,Mumbai,No,Standard Plan,Master,Self-Employed,Female,Married,709.04,124,4,Online Portal,Agent Contact,Sedan,2014-04-06,,18158.8,32748.5,3,2,18
13951,Mumbai,No,Premium Plan,Master,Self-Employed,Male,Single,829.98,119,3,Online Portal,Customer Call Centre,Motorcycle,2011-12-13,,9761.72,5128.79,0,0,26
13952,Mumbai,No,Standard Plan,Bachelor,Employed,Male,Married,872.31,7,1,Branch Visit,Online Portal,Hatchback,2010-08-21,,24576.53,23542.54,2,0,34
13953,Kolkata,No,Standard Plan,Master,Employed,Male,Divorced,4086.11,38,2,Online Portal,Customer Call Centre,SUV,2022-10-04,,38897.28,31530.55,2,0,68
13954,Ahmedabad,No,Standard Plan,Diploma,Employed,Male,Married,2332.71,129,2,Online Portal,Online Portal,Sedan,2011-03-29,,13768.02,14850.58,5,0,74
13955,Ahmedabad,Yes,Premium Plan,High School,Self-Employed,Female,Married,1634.34,128,4,Online Portal,Online Portal,Scooter,2017-07-06,2023-06-30,18231.38,46463.59,5,3,41
13956,Delhi,No,Premium Plan,Bachelor,Self-Employed,Female,Single,3556.6,30,4,Online Portal,Agent Contact,Scooter,2016-05-14,,28599.22,22919.84,5,1,36
13957,Hyderabad,No,Premium Plan,Master,Employed,Male,Single,4690.5,73,2,Branch Visit,Online Portal,Hatchback,2020-04-26,,48198.75,17778.25,4,1,74
13958,Pune,No,Standard Plan,Bachelor,Self-Employed,Male,Single,4458.37,141,2,Branch Visit,Online Portal,Hatchback,2020-09-27,,24968.69,6644.69,4,2,29
13959,Chennai,No,Standard Plan,Master,Employed,Female,Married,4074.72,69,1,Online Portal,Agent Contact,Hatchback,2010-07-03,,43211.07,27379.16,5,2,36
13960,Pune,No,Premium Plan,Master,Employed,Female,Married,4576.64,1,5,Online Portal,Online Portal,SUV,2012-12-17,,32606.39,16387.85,4,0,37
13961,Mumbai,Yes,Standard Plan,Master,Self-Employed,Female,Married,1495.37,137,4,Customer Call Centre,Customer Call Centre,Sedan,2015-06-19,2016-10-30,16481.4,19083.14,4,2,54
13962,Bangalore,No,Standard Plan,Diploma,Self-Employed,Female,Single,3326.48,95,5,Customer Call Centre,Customer Call Centre,Scooter,2021-11-20,,4506.11,22320.42,3,1,43
13963,Delhi,No,Standard Plan,High School,Self-Employed,Female,Single,4776.37,49,3,Online Portal,Branch Visit,Mini Truck,2017-08-25,,45760.37,8357.08,4,1,71
13964,Kolkata,No,Standard Plan,Bachelor,Employed,Female,Divorced,4932.4,52,2,Branch Visit,Agent Contact,Hatchback,2016-06-04,,21699.18,1213.25,2,0,25
13965,Bangalore,No,Premium Plan,Bachelor,Self-Employed,Male,Married,2067.43,13,3,Online Portal,Online Portal,Sedan,2012-04-07,,32137.06,13982.11,5,1,24
13966,Mumbai,No,Premium Plan,Bachelor,Self-Employed,Female,Married,3871.07,36,1,Agent Contact,Agent Contact,Scooter,2020-11-04,,29633.96,12232.92,2,2,41
13967,Mumbai,No,Standard Plan,Bachelor,Employed,Male,Married,2955.74,94,4,Online Portal,Agent Contact,Motorcycle,2019-10-06,,22534.55,11411.24,3,2,27
13968,Pune,No,Standard Plan,Diploma,Employed,Male,Married,1132.44,4,3,Customer Call Centre,Agent Contact,Sedan,2019-06-20,,44513.48,46765.55,5,2,69
13969,Mumbai,No,Basic Plan,Master,Employed,Male,Married,1696.19,105,1,Online Portal,Branch Visit,SUV,2013-05-26,,4865.08,25771.71,3,1,23
13970,Chennai,No,Standard Plan,Master,Self-Employed,Male,Married,3971.65,99,5,Agent Contact,Online Portal,Motorcycle,2013-05-01,,43007.68,34274.27,2,2,28
13971,Delhi,No,Standard Plan,Diploma,Employed,Male,Single,3875.81,97,4,Branch Visit,Customer Call Centre,Scooter,2014-04-18,,5176.89,35615.48,0,2,21
13972,Bangalore,No,Premium Plan,Master,Employed,Male,Single,4824.8,98,1,Online Portal,Agent Contact,Scooter,2018-05-10,,6131.42,22499.61,2,0,37
13973,Jaipur,No,Basic Plan,Bachelor,Employed,Female,Married,1389.54,95,1,Online Portal,Online Portal,Motorcycle,2017-06-11,,37652.71,12001.49,4,0,54
13974,Bangalore,No,Standard Plan,Bachelor,Employed,Male,Divorced,3050.32,57,5,Customer Call Centre,Online Portal,Sedan,2021-07-20,,25597.64,3239.42,4,1,46
13975,Lucknow,No,Standard Plan,Bachelor,Self-Employed,Male,Married,4316.32,146,1,Customer Call Centre,Agent Contact,Hatchback,2014-11-13,,42799.76,2463.5,4,0,58
13976,Ahmedabad,No,Standard Plan,Doctorate,Retired,Male,Married,4346.87,16,3,Branch Visit,Online Portal,Motorcycle,2013-11-02,,11408.46,40523.59,4,0,30
13977,Bangalore,No,Basic Plan,Master,Employed,Male,Married,1147.49,49,1,Agent Contact,Agent Contact,Hatchback,2013-06-04,,23386.81,28457.5,3,1,65
13978,Jaipur,Yes,Standard Plan,Bachelor,Self-Employed,Male,Married,4258.51,138,1,Online Portal,Agent Contact,Sedan,2022-08-17,2022-05-06,49386.94,15756.63,6,3,24
13979,Kolkata,No,Standard Plan,Diploma,Employed,Female,Married,1821.84,67,2,Branch Visit,Branch Visit,SUV,2017-05-21,,46739.17,27436.33,4,0,38
13980,Kolkata,No,Basic Plan,Bachelor,Self-Employed,Male,Widowed,4696.43,28,3,Customer Call Centre,Agent Contact,Hatchback,2023-11-06,,31536.74,13421.43,5,2,60
13981,Mumbai,No,Standard Plan,Bachelor,Employed,Male,Married,3578.17,32,4,Customer Call Centre,Online Portal,Sedan,2018-12-29,,45208.14,4777.35,5,2,56
13982,Jaipur,No,Basic Plan,Master,Employed,Female,Single,3516.38,88,1,Branch Visit,Online Portal,Hatchback,2023-10-04,,42387.91,43018.64,1,1,51
13983,Bangalore,No,Standard Plan,Master,Employed,Male,Single,4605.34,139,3,Customer Call Centre,Agent Contact,SUV,2023-06-10,,12147.37,30247.37,0,0,70
13984,Surat,No,Premium Plan,Bachelor,Employed,Female,Divorced,1991.97,11,5,Online Portal,Online Portal,Sedan,2013-04-09,,39841.99,38638.42,0,1,31
13985,Kolkata,No,Standard Plan,Diploma,Self-Employed,Male,Married,2524.58,115,3,Customer Call Centre,Branch Visit,Scooter,2011-06-19,,36169.26,37936.73,2,0,21
13986,Pune,No,Standard Plan,Doctorate,Employed,Female,Single,3208.82,81,1,Branch Visit,Agent Contact,Hatchback,2019-11-27,,10519.66,14645.65,3,1,61
13987,Pune,No,Premium Plan,Bachelor,Self-Employed,Male,Married,3696.21,16,2,Branch Visit,Online Portal,SUV,2010-05-31,,49287.09,27223.36,3,1,22
13988,Mumbai,No,Basic Plan,Bachelor,Employed,Female,Single,3047.76,137,2,Branch Visit,Online Portal,Scooter,2020-09-14,,46793.63,45951.05,1,0,18
13989,Nagpur,No,Premium Plan,Bachelor,Retired,Female,Single,983.74,147,4,Online Portal,Customer Call Centre,Scooter,2021-05-17,,37388.24,6217.08,0,1,39
13990,Delhi,No,Premium Plan,Master,Employed,Female,Married,4427.31,28,2,Agent Contact,Agent Contact,Motorcycle,2011-08-21,,23122.3,38187.0,2,2,67
13991,Nagpur,No,Premium Plan,Master,Student,Female,Divorced,3954.76,72,4,Customer Call Centre,Agent Contact,Sedan,2013-06-18,,47470.37,30767.58,5,1,66
13992,Jaipur,No,Standard Plan,Diploma,Employed,Female,Married,2452.25,112,1,Branch Visit,Online Portal,Scooter,2010-07-26,,28640.2,19262.67,4,0,45
13993,Delhi,No,Standard Plan,Master,Self-Employed,Female,Widowed,1941.54,121,1,Online Portal,Branch Visit,Sedan,2023-10-13,,48665.2,47074.01,4,0,18
13994,Pune,No,Standard Plan,Master,Employed,Male,Single,539.83,89,3,Online Portal,Agent Contact,SUV,2012-05-23,,5803.69,26871.27,5,1,30
13995,Chennai,No,Premium Plan,Bachelor,Employed,Male,Widowed,4296.16,37,3,Online Portal,Online Portal,SUV,2010-02-02,,49537.55,16118.0,5,1,22
13996,Mumbai,No,Standard Plan,Bachelor,Self-Employed,Female,Married,2853.87,49,2,Branch Visit,Agent Contact,Motorcycle,2016-02-13,,36829.58,12784.73,5,2,44
13997,Surat,No,Basic Plan,Bachelor,Self-Employed,Female,Single,2865.76,74,1,Customer Call Centre,Online Portal,Scooter,2023-03-05,,11108.11,19591.2,4,1,21
13998,Mumbai,No,Premium Plan,Bachelor,Employed,Male,Single,3234.91,3,1,Branch Visit,Agent Contact,Hatchback,2016-12-10,,22004.68,42986.52,2,0,44
13999,Hyderabad,Yes,Standard Plan,Diploma,Unemployed,Male,Married,1027.13,6,1,Customer Call Centre,Agent Contact,Mini Truck,2019-09-02,2023-08-26,23987.29,20352.04,3,3,22
14000,Chennai,No,Standard Plan,High School,Employed,Female,Married,1427.49,79,3,Online Portal,Branch Visit,SUV,2011-03-24,,6327.73,49277.14,5,0,61
