Customer_ID,Age,Gender,Marital_Status,Region,Education_Level,Employment_Status,Policy_Type,premium_amount,Policy_Tenure,Policy_Renewal_Count,Total_Claims_Filed,Claim_Amount_Total,Missed_Payments,Discount_Availed,Family_Members_Insured,Policy_Cancellation_History,Mode_of_Communication,Payment_Mode,Customer_Complaints,Complaint_Resolution_Time,Customer_Support_Calls,Customer_Join_Date,Policy_Start_Date,Vehicle_Age,Vehicle_Type,Last_Claim_Date,Last_Payment_Date,Churn
12221,64,Male,Single,Rural,Master,Retired,Comprehensive,5287.39,1,1,4,348546.31,4,1,5,2,Email,Credit Card,3.0,2,14,2015-06-01,2023-03-20,0,Hatchback,2017-03-15,2023-08-16,0
12222,17,Female,Married,Urban,High School,Retired,Third-Party,3510.54,1,1,0,108045.22,2,1,3,3,Email,Net Banking,,7,1,2017-07-02,2023-10-26,0,Electric,2022-07-23,2023-09-22,0
12223,56,Male,Divorced,Urban,High School,Employed,Comprehensive,6589.74,3,3,2,121201.79,0,1,2,3,SMS,UPI,8.0,21,6,2015-01-22,2017-05-28,6,Sedan,,2019-10-05,0
12224,51,Male,Married,Rural,Bachelor,Employed,Zero Depreciation,3344.84,1,5,5,194905.62,2,0,3,0,SMS,UPI,1.0,19,15,2016-02-22,2020-03-08,2,Sedan,2016-10-23,2020-11-27,0
12225,69,Male,Single,Metro,High School,Employed,Zero Depreciation,2437.02,1,2,3,277549.08,3,0,4,2,SMS,Cash,0.0,12,1,2015-02-27,2020-01-13,1,SUV,2015-11-11,2021-06-05,0
12226,56,Female,Divorced,Urban,Bachelor,Employed,Comprehensive,1992.66,3,5,2,388512.73,1,1,1,0,Email,Credit Card,5.0,28,10,2020-07-03,2022-04-25,1,Hatchback,2020-05-05,2023-12-09,0
12227,45,Male,Single,Metro,High School,Employed,Zero Depreciation,3578.16,3,9,4,311595.74,4,1,3,2,Email,Credit Card,5.0,29,3,2021-02-28,2023-04-19,0,Sedan,,2023-05-11,0
12228,52,Male,Married,Urban,Master,Self-Employed,Comprehensive,5258.97,1,2,5,35156.44,4,1,5,1,Phone,UPI,2.0,27,14,2022-04-18,2022-11-27,1,SUV,,2022-04-14,0
12229,56,Female,Single,Metro,Bachelor,Retired,Third-Party,2040.93,3,6,5,54267.13,3,1,3,0,Email,UPI,2.0,12,9,2019-05-25,2023-07-01,0,Sedan,2020-01-03,2023-09-24,0
12230,20,Female,Married,Metro,Bachelor,Retired,Comprehensive,7082.12,1,9,5,142405.28,2,0,2,1,Email,Net Banking,6.0,17,4,2016-03-03,2022-12-05,1,Hatchback,2018-05-20,2022-12-25,0
12231,56,Male,Divorced,Metro,Master,Self-Employed,Zero Depreciation,8832.15,5,5,5,206320.92,1,1,4,0,Phone,Cash,1.0,21,2,2018-01-02,2021-04-18,2,SUV,2021-12-23,2021-02-12,0
12232,27,Male,Single,Metro,Master,Retired,Comprehensive,4843.79,1,2,3,274861.0,0,0,2,0,Email,Credit Card,6.0,10,16,2017-11-25,2022-03-08,1,Electric,2017-09-13,2023-07-16,0
12233,72,Female,Divorced,Metro,Bachelor,Employed,Third-Party,8859.24,5,0,0,246284.18,2,0,1,0,Phone,UPI,7.0,18,2,2018-09-28,2022-02-20,1,SUV,2017-01-26,2023-05-25,0
12234,19,Male,Divorced,Urban,Master,Employed,Zero Depreciation,2358.85,1,9,3,70491.55,4,0,4,0,Agent,UPI,3.0,29,13,2019-11-13,2020-10-10,3,SUV,2016-04-28,2021-04-28,1
12235,53,Female,Divorced,Urban,Bachelor,Employed,Comprehensive,1697.66,3,4,2,143276.06,4,1,3,3,Phone,Cash,5.0,15,13,2015-11-22,2022-12-24,1,Sedan,2023-08-27,2023-08-12,0
12236,28,Female,Divorced,Metro,High School,Employed,Third-Party,8324.76,1,7,3,440892.11,4,0,2,1,Agent,Cash,2.0,28,12,2021-08-05,2023-11-22,0,Hatchback,2020-01-08,2023-12-26,0
12237,66,Female,Single,Metro,Master,Self-Employed,Comprehensive,9772.92,5,9,4,301901.57,4,1,3,3,Email,Credit Card,7.0,8,15,2018-11-07,2021-05-12,2,Electric,2020-11-23,2021-05-19,0
12238,28,Male,Single,Urban,Bachelor,Employed,Third-Party,4065.61,1,1,1,432611.26,1,0,2,0,Phone,Net Banking,6.0,6,11,2016-01-09,2020-06-14,3,SUV,,2021-03-24,0
12239,30,Female,Divorced,Urban,High School,Employed,Third-Party,6915.8,1,5,5,204478.55,4,1,3,0,Agent,Credit Card,8.0,10,16,2019-09-04,2019-04-22,2,SUV,2020-01-19,2019-12-03,0
12240,53,Male,Divorced,Metro,Bachelor,Retired,Third-Party,6890.62,1,6,1,300771.01,1,0,4,2,Agent,Credit Card,3.0,8,18,2022-11-15,2022-11-21,1,Hatchback,2022-08-05,2022-11-20,0
12241,30,Male,Married,Urban,Bachelor,Student,Third-Party,7169.51,5,1,0,26935.63,4,1,2,1,Phone,Net Banking,8.0,14,16,2018-11-14,2022-07-17,1,SUV,2019-12-02,2022-01-10,1
12242,62,Female,Divorced,Urban,Master,Employed,Comprehensive,6150.47,1,3,0,226208.95,3,0,2,2,Phone,Credit Card,4.0,20,2,2020-06-24,2023-06-19,0,SUV,,2023-09-21,0
12243,32,Female,Married,Metro,Master,Employed,Third-Party,3307.88,5,8,3,441345.95,0,1,1,1,Email,Cash,1.0,26,6,2021-02-20,2021-08-20,1,Electric,2023-03-20,2021-10-02,0
12244,33,Female,Married,Metro,Bachelor,Employed,Zero Depreciation,1727.46,1,1,0,101695.13,3,0,1,2,Agent,Net Banking,6.0,20,15,2017-03-03,2023-10-10,0,Electric,2017-04-06,2023-12-25,0
12245,50,Female,Divorced,Metro,High School,Employed,Comprehensive,1122.63,1,3,2,97343.14,4,0,4,2,Agent,Credit Card,1.0,14,12,2017-03-01,2021-02-27,2,Sedan,,2022-01-15,0
12246,21,Male,Single,Rural,Bachelor,Self-Employed,Comprehensive,2622.73,5,0,3,413892.0,1,1,4,2,Phone,Net Banking,7.0,2,14,2021-04-25,2023-03-20,0,Sedan,2019-06-20,2023-10-15,0
12247,26,Male,Married,Metro,Bachelor,Self-Employed,Third-Party,2079.83,3,8,4,243249.44,2,0,5,3,Email,UPI,5.0,26,0,2016-09-24,2022-05-11,1,Electric,,2023-09-02,1
12248,60,Female,Single,Metro,High School,Employed,Zero Depreciation,1344.01,1,3,4,51319.89,1,0,4,1,Email,Net Banking,7.0,10,7,2021-05-04,2022-09-27,1,SUV,,2023-07-05,1
12249,19,Male,Divorced,Rural,High School,Employed,Comprehensive,1813.97,1,7,4,380972.43,0,0,1,1,SMS,UPI,8.0,8,9,2022-07-03,2022-08-16,1,Electric,2019-09-21,2022-10-05,1
12250,44,Female,Divorced,Metro,High School,Employed,Comprehensive,1438.89,1,2,3,236180.19,1,0,1,3,SMS,UPI,9.0,28,17,2018-01-05,2018-10-24,4,Hatchback,2022-06-05,2022-09-26,1
12251,35,Male,Divorced,Urban,Bachelor,Student,Third-Party,5932.97,5,0,5,394527.87,2,1,3,2,Email,Cash,8.0,11,0,2018-07-09,2023-06-20,0,SUV,2018-07-28,2023-11-09,0
12252,38,Male,Divorced,Metro,High School,Employed,Third-Party,1514.39,3,7,2,178352.65,2,0,3,2,Agent,Credit Card,5.0,14,4,2016-12-21,2017-11-04,6,Electric,,2017-04-02,0
12253,62,Male,Married,Rural,High School,Retired,Comprehensive,9965.71,3,3,3,456938.56,0,1,2,0,SMS,UPI,8.0,9,2,2021-10-08,2023-12-19,0,Hatchback,2021-07-05,2023-04-08,1
12254,33,Female,Married,Rural,Bachelor,Employed,Comprehensive,5515.72,1,3,2,380825.64,0,1,1,1,Agent,Net Banking,9.0,8,19,2021-09-07,2022-02-27,1,Sedan,2015-07-20,2023-04-03,0
12255,53,Male,Single,Urban,High School,Employed,Zero Depreciation,9110.08,3,7,5,240747.52,2,1,1,0,Phone,Credit Card,4.0,29,2,2020-11-20,2021-07-10,2,Electric,2018-02-08,2022-08-16,0
12256,66,Male,Single,Metro,High School,Employed,Zero Depreciation,5390.32,1,4,3,486117.71,0,0,5,0,SMS,Credit Card,6.0,27,1,2016-07-28,2020-11-15,3,Hatchback,2023-08-18,2023-03-04,0
12257,71,Male,Married,Metro,Master,Retired,Third-Party,2222.91,3,3,4,233079.4,0,0,3,3,Agent,Net Banking,0.0,22,5,2022-07-09,2023-03-19,0,Sedan,2021-03-23,2023-12-12,0
12258,49,Male,Divorced,Urban,Bachelor,Employed,Zero Depreciation,8565.7,3,3,2,428500.03,4,1,4,0,SMS,Cash,5.0,12,16,2015-04-05,2016-02-18,7,Sedan,2017-03-26,2017-07-22,1
12259,55,Female,Single,Metro,Bachelor,Retired,Zero Depreciation,3139.58,3,0,5,145177.53,2,1,5,2,Agent,Cash,7.0,17,1,2018-10-22,2022-05-28,1,Sedan,,2023-01-16,0
12260,58,Male,Married,Urban,Master,Employed,Comprehensive,1364.05,1,0,3,412578.67,4,1,5,3,SMS,Credit Card,5.0,29,13,2016-12-19,2020-01-24,3,SUV,,2020-08-05,0
12261,35,Female,Single,Urban,High School,Employed,Comprehensive,2719.07,1,8,0,306870.46,2,1,1,3,Phone,Cash,0.0,25,0,2018-11-06,2018-05-15,2,Hatchback,,2023-02-28,1
12262,46,Female,Married,Rural,Bachelor,Employed,Third-Party,6395.44,5,7,1,316057.04,4,1,2,2,Email,UPI,,18,5,2020-03-26,2020-09-06,3,Electric,2022-03-07,2023-04-11,0
12263,42,Male,Divorced,Metro,Bachelor,Self-Employed,Third-Party,4911.94,1,2,2,173509.32,0,0,4,1,Email,Net Banking,8.0,9,19,2017-11-26,2018-02-22,5,Sedan,2018-10-09,2019-12-26,0
12264,36,Male,Married,Urban,Bachelor,Retired,Third-Party,2454.58,1,6,5,251632.71,1,1,3,3,Phone,Net Banking,1.0,9,5,2021-08-04,2023-07-04,0,SUV,2019-11-06,2023-07-17,0
12265,23,Female,Single,Urban,Bachelor,Employed,Zero Depreciation,5796.91,5,6,4,165668.63,0,1,5,1,Email,Credit Card,4.0,29,8,2017-07-20,2020-11-05,3,SUV,,2022-09-16,1
12266,45,Female,Married,Metro,High School,Employed,Zero Depreciation,9577.49,3,0,3,245474.2,2,0,1,2,Email,Credit Card,6.0,9,14,2018-08-19,2020-09-28,3,Electric,,2023-12-17,0
12267,25,Female,Single,Rural,Bachelor,Self-Employed,Comprehensive,7539.49,1,0,3,225633.11,3,0,1,1,Email,Net Banking,3.0,5,0,2019-10-28,2023-03-22,0,SUV,2017-11-11,2023-12-28,0
12268,48,Male,Single,Metro,Bachelor,Employed,Comprehensive,1623.2,1,9,2,484686.14,1,0,4,0,SMS,Credit Card,4.0,14,18,2020-03-06,2022-12-09,1,SUV,2020-03-17,2022-05-01,0
12269,19,Male,Single,Urban,Bachelor,Employed,Comprehensive,3878.07,5,6,1,44782.13,0,0,4,0,SMS,Credit Card,2.0,4,2,2020-03-20,2021-08-04,2,SUV,2016-09-06,2023-02-17,0
12270,20,Female,Divorced,Rural,Bachelor,Employed,Comprehensive,7231.54,5,6,1,432005.87,3,1,1,1,Agent,Net Banking,7.0,22,12,2021-05-09,2023-09-28,0,Hatchback,,2023-10-06,1
12271,61,Female,Divorced,Metro,Bachelor,Retired,Comprehensive,2261.25,3,4,5,51992.98,0,0,1,0,Email,Net Banking,7.0,22,8,2019-11-17,2019-05-12,4,SUV,,2019-03-16,0
12272,37,Female,Married,Metro,Bachelor,Retired,Third-Party,5847.87,1,5,4,226566.22,1,0,5,3,Email,Credit Card,9.0,10,18,2019-04-26,2021-10-03,0,Hatchback,,2022-04-06,0
12273,34,Male,Married,Metro,Bachelor,Employed,Comprehensive,5915.06,5,3,2,97168.07,4,0,4,0,Phone,Net Banking,6.0,20,2,2021-12-24,2021-09-28,2,Electric,2015-06-24,2021-04-20,1
12274,52,Male,Single,Urban,High School,Employed,Third-Party,1795.99,5,0,4,344089.59,4,1,5,1,Email,UPI,7.0,14,9,2021-09-04,2023-10-12,0,SUV,2019-05-22,2023-05-23,0
12275,35,Female,Divorced,Urban,Master,Employed,Third-Party,6455.15,5,0,2,311946.13,3,0,4,3,Agent,Credit Card,5.0,18,4,2016-02-10,2017-03-04,3,SUV,2016-05-04,2023-04-15,0
12276,30,Male,Married,Metro,Master,Employed,Comprehensive,9100.66,1,2,1,124583.14,2,0,1,1,Email,UPI,,5,14,2018-04-02,2023-11-16,0,Sedan,,2023-12-24,0
12277,68,Female,Married,Urban,Master,Employed,Comprehensive,6865.47,1,3,4,226770.14,2,1,2,3,Agent,UPI,0.0,19,15,2021-05-01,2022-11-10,1,SUV,2023-04-15,2022-02-28,1
12278,24,Male,Divorced,Rural,Bachelor,Employed,Comprehensive,9239.34,1,1,2,193417.27,1,0,5,0,Phone,Credit Card,0.0,7,4,2015-06-18,2022-06-14,1,Hatchback,2022-10-04,2022-05-01,0
12279,47,Female,Single,Rural,Bachelor,Retired,Comprehensive,6521.93,1,2,4,198358.46,0,1,3,3,Email,Cash,4.0,7,15,2022-08-03,2022-07-11,1,SUV,2018-06-08,2023-02-05,0
12280,37,Male,Married,Urban,Master,Retired,Third-Party,7766.2,1,4,5,45016.74,4,0,5,2,Email,Credit Card,0.0,8,18,2020-06-23,2020-09-07,3,Electric,2015-04-07,2023-02-02,0
12281,30,Male,Single,Metro,High School,Employed,Zero Depreciation,9033.52,1,9,0,115009.17,3,1,5,0,Email,Cash,6.0,2,5,2020-10-22,2023-01-10,0,Hatchback,2021-07-01,2023-01-06,0
12282,55,Male,Divorced,Rural,Master,Self-Employed,Comprehensive,5170.11,5,8,4,154079.35,1,0,2,3,Email,Net Banking,6.0,20,8,2015-11-13,2022-01-23,1,Sedan,2023-08-12,2023-06-11,0
12283,48,Male,Divorced,Metro,High School,Self-Employed,Zero Depreciation,2421.85,5,4,5,173218.68,4,1,1,3,Agent,UPI,4.0,14,13,2017-08-17,2018-04-28,4,Hatchback,2017-06-12,2022-03-10,0
12284,26,Male,Married,Urban,High School,Employed,Zero Depreciation,2073.63,5,1,2,164752.4,0,0,1,2,Agent,Net Banking,8.0,18,15,2022-10-02,2023-02-21,0,SUV,2016-09-01,2023-05-21,0
12285,37,Male,Married,Urban,High School,Employed,Third-Party,9581.5,1,6,0,458956.49,0,0,3,3,Phone,Cash,5.0,16,2,2017-06-19,2022-03-12,1,SUV,,2022-09-26,0
12286,53,Male,Divorced,Metro,Bachelor,Employed,Zero Depreciation,5922.32,3,3,1,6835.82,2,0,1,1,SMS,Cash,3.0,22,8,2016-12-05,2016-07-26,3,Sedan,2018-10-02,2016-09-14,0
12287,70,Female,Single,Metro,High School,Self-Employed,Zero Depreciation,7147.89,1,9,0,139426.36,3,0,4,2,Phone,Credit Card,2.0,24,8,2015-12-24,2023-03-04,0,Hatchback,2020-10-23,2023-08-16,0
12288,63,Female,Single,Metro,High School,Employed,Third-Party,6506.09,3,6,5,216202.17,2,1,4,2,Agent,UPI,5.0,15,1,2019-07-08,2020-01-08,3,SUV,2022-09-20,2020-10-09,1
12289,65,Female,Divorced,Metro,Bachelor,Self-Employed,Third-Party,6084.43,1,2,1,295679.2,0,1,3,3,Phone,Cash,0.0,2,8,2022-03-04,2023-09-04,0,Electric,2023-04-04,2023-12-23,0
12290,29,Male,Married,Metro,Bachelor,Retired,Zero Depreciation,6034.74,1,6,5,498268.33,3,0,5,1,Agent,UPI,0.0,20,1,2021-03-24,2021-10-21,2,SUV,2015-03-28,2021-01-25,0
12291,68,Male,Divorced,Rural,Master,Employed,Third-Party,5257.38,1,1,3,209758.73,3,0,2,0,SMS,Credit Card,9.0,15,6,2021-07-24,2023-08-20,0,Electric,2019-12-09,2023-02-11,0
12292,24,Male,Married,Metro,High School,Student,Zero Depreciation,8959.75,1,4,4,42203.4,1,0,5,3,Email,UPI,5.0,11,15,2015-04-05,2020-02-20,3,Sedan,2019-02-27,2021-02-03,0
12293,20,Female,Single,Metro,High School,Self-Employed,Third-Party,2088.0,1,7,3,190237.38,4,0,3,1,Phone,UPI,9.0,20,3,2018-06-17,2023-07-21,0,Sedan,,2023-05-15,0
12294,43,Female,Married,Metro,High School,Employed,Comprehensive,7442.67,1,7,4,387206.63,4,0,1,3,Phone,Credit Card,8.0,3,9,2019-02-18,2020-12-09,3,SUV,2022-10-23,2022-05-08,1
12295,62,Female,Single,Metro,Bachelor,Retired,Comprehensive,7126.77,1,8,1,396316.29,0,1,3,0,Phone,Credit Card,7.0,7,9,2015-03-20,2020-03-09,1,Sedan,2020-03-24,2022-04-01,0
12296,57,Female,Divorced,Metro,Bachelor,Employed,Zero Depreciation,1561.59,3,9,1,417191.49,3,0,5,3,Email,UPI,,10,1,2020-06-22,2020-06-12,3,SUV,2018-12-06,2021-07-04,0
12297,55,Female,Married,Metro,Bachelor,Student,Comprehensive,2953.5,5,8,1,262239.69,4,0,3,0,Email,Net Banking,7.0,19,13,2022-08-25,2023-03-08,0,SUV,2019-12-24,2023-03-04,0
12298,66,Female,Single,Metro,Bachelor,Employed,Third-Party,8089.39,5,2,4,285344.36,4,0,3,1,SMS,Net Banking,9.0,26,9,2018-12-15,2020-10-03,3,SUV,2019-07-15,2022-12-21,0
12299,47,Male,Married,Metro,Master,Student,Comprehensive,3103.98,3,2,0,142191.23,3,0,5,0,Agent,UPI,4.0,12,18,2018-10-27,2022-11-20,0,Sedan,2016-04-09,2022-05-09,0
12300,62,Female,Single,Metro,High School,Employed,Comprehensive,6199.62,1,5,2,186789.36,0,1,1,3,SMS,UPI,7.0,16,10,2020-08-28,2022-06-06,1,Electric,,2023-02-25,0
12301,63,Male,Single,Urban,Bachelor,Employed,Comprehensive,1753.42,3,8,2,194103.5,0,1,2,0,Phone,Cash,6.0,18,11,2020-06-03,2021-10-05,2,SUV,2017-12-06,2023-10-26,0
12302,66,Female,Divorced,Metro,High School,Employed,Comprehensive,3005.94,1,1,0,272142.76,1,1,3,0,Email,Credit Card,9.0,26,16,2017-05-24,2021-08-16,2,Hatchback,,2021-05-16,0
12303,44,Female,Divorced,Metro,High School,Employed,Third-Party,9017.81,3,9,1,424690.21,2,0,3,2,Email,Net Banking,9.0,12,6,2022-05-22,2022-03-12,1,Electric,2021-02-04,2023-04-12,1
12304,39,Male,Married,Rural,High School,Self-Employed,Comprehensive,4256.16,5,2,3,32037.4,4,1,2,3,Phone,UPI,1.0,25,10,2016-02-03,2020-06-18,3,SUV,,2021-01-09,0
12305,67,Male,Single,Urban,Bachelor,Employed,Comprehensive,8252.91,1,2,5,462666.59,0,0,4,2,Email,Cash,7.0,25,12,2022-11-07,2023-06-27,0,Hatchback,2022-07-20,2023-03-22,0
12306,38,Male,Divorced,Metro,Bachelor,Self-Employed,Zero Depreciation,5306.22,5,6,3,438472.08,2,0,2,3,Phone,UPI,,7,13,2021-08-01,2022-03-06,0,Hatchback,2015-02-08,2022-12-21,0
12307,21,Female,Married,Metro,Master,Self-Employed,Comprehensive,3900.43,1,9,0,267712.0,2,0,2,1,Email,Credit Card,3.0,25,16,2018-12-17,2018-06-10,4,Hatchback,2019-08-19,2020-05-17,0
12308,26,Female,Divorced,Urban,Master,Self-Employed,Comprehensive,6099.07,1,2,0,338187.75,3,0,5,3,Email,Credit Card,2.0,10,10,2021-03-12,2023-09-24,0,Sedan,2019-04-28,2023-03-11,0
12309,29,Male,Married,Urban,Bachelor,Retired,Zero Depreciation,5805.77,3,2,5,407458.36,0,0,5,0,Phone,Net Banking,9.0,17,16,2021-11-15,2022-03-27,1,SUV,2018-11-09,2022-03-22,0
12310,27,Female,Divorced,Metro,High School,Employed,Zero Depreciation,9863.01,5,2,5,399174.46,0,0,4,0,Email,Net Banking,3.0,14,8,2021-02-04,2023-02-06,0,SUV,2023-07-06,2023-07-05,0
12311,21,Male,Divorced,Metro,Master,Employed,Comprehensive,4099.87,1,2,4,307745.84,4,1,3,1,Phone,Cash,1.0,12,6,2017-06-18,2021-09-22,2,SUV,2022-08-07,2022-07-13,0
12312,27,Female,Single,Rural,Bachelor,Employed,Comprehensive,6883.27,1,4,5,479439.97,1,0,3,3,Email,Cash,8.0,23,17,2019-12-28,2023-07-15,0,Hatchback,2019-08-26,2023-01-25,0
12313,28,Female,Single,Urban,Bachelor,Employed,Comprehensive,7205.9,3,8,4,426460.1,3,1,1,3,Agent,UPI,1.0,16,2,2017-04-07,2018-04-21,5,Electric,2017-09-12,2022-12-01,0
12314,31,Female,Divorced,Metro,High School,Employed,Zero Depreciation,6637.04,3,4,3,18628.58,4,1,5,1,Phone,Net Banking,8.0,13,10,2015-01-18,2020-11-28,3,Electric,,2023-07-03,0
12315,63,Male,Single,Metro,Bachelor,Student,Third-Party,5313.08,1,2,1,282874.78,4,0,1,0,Email,Cash,0.0,29,11,2015-06-13,2018-08-01,5,SUV,2015-07-26,2020-07-02,0
12316,45,Female,Divorced,Metro,Master,Employed,Third-Party,8051.28,1,9,1,22458.92,0,1,2,1,Email,Net Banking,3.0,14,5,2018-01-24,2023-07-24,0,Hatchback,2018-09-06,2023-12-25,0
12317,56,Male,Married,Metro,Bachelor,Employed,Comprehensive,7913.66,1,1,3,204572.96,1,1,4,3,SMS,Cash,1.0,14,15,2017-10-06,2018-03-07,5,Sedan,2020-04-06,2023-09-07,0
12318,61,Male,Divorced,Rural,Bachelor,Retired,Comprehensive,9631.32,3,3,3,37568.67,2,0,2,1,Email,Cash,5.0,8,0,2019-11-18,2019-01-21,4,Electric,,2021-02-09,0
12319,30,Male,Divorced,Metro,Bachelor,Retired,Third-Party,9792.67,3,5,4,219527.29,4,0,5,2,Email,Credit Card,2.0,13,8,2017-09-15,2017-08-03,5,Hatchback,2022-08-13,2019-01-26,0
12320,54,Male,Married,Rural,Bachelor,Student,Comprehensive,2937.24,5,0,3,157718.11,2,0,4,3,Email,Credit Card,2.0,22,7,2018-03-26,2022-12-12,1,Sedan,2015-08-19,2023-04-14,0
12321,45,Male,Married,Metro,Master,Retired,Third-Party,6890.0,3,7,4,450175.63,3,0,3,1,SMS,Net Banking,9.0,22,12,2016-01-16,2021-08-26,2,SUV,2021-05-25,2021-04-02,0
12322,37,Male,Single,Metro,Bachelor,Employed,Third-Party,8708.27,1,7,3,436736.5,1,0,2,0,Agent,Credit Card,3.0,19,8,2018-02-06,2021-04-05,2,SUV,2022-04-28,2021-01-16,0
12323,40,Male,Married,Metro,Master,Employed,Zero Depreciation,9660.79,1,7,1,152878.73,3,0,5,1,Agent,UPI,2.0,2,2,2022-04-23,2023-11-27,0,Hatchback,2019-10-06,2023-06-20,0
12324,37,Male,Single,Urban,Master,Employed,Comprehensive,2284.72,1,5,0,305138.53,0,1,3,3,Phone,UPI,,27,1,2021-06-25,2021-07-28,2,SUV,2018-09-20,2022-12-17,0
12325,65,Male,Divorced,Metro,Bachelor,Employed,Third-Party,9541.76,1,3,5,137390.97,0,0,2,3,SMS,UPI,1.0,18,3,2019-09-12,2022-03-03,1,Sedan,2016-10-19,2022-01-08,0
12326,28,Female,Married,Urban,High School,Employed,Zero Depreciation,3029.17,5,1,0,160991.67,3,0,1,2,Email,Cash,9.0,6,1,2017-03-01,2019-12-14,4,Sedan,2023-09-16,2022-11-16,0
12327,32,Male,Divorced,Urban,High School,Retired,Third-Party,6152.05,3,5,1,43524.57,4,0,3,2,Phone,UPI,7.0,9,5,2022-03-01,2023-05-26,0,Hatchback,,2023-05-08,1
12328,47,Female,Single,Metro,Master,Employed,Comprehensive,6888.59,3,1,1,409222.48,4,0,3,1,Email,Net Banking,3.0,22,11,2016-10-15,2022-04-16,1,SUV,2023-07-26,2022-08-04,0
12329,68,Male,Married,Urban,Bachelor,Employed,Zero Depreciation,8915.65,3,8,1,22030.1,1,1,4,2,Email,Credit Card,5.0,2,8,2015-09-10,2019-08-02,4,Hatchback,2020-06-16,2021-01-12,0
12330,17,Female,Single,Metro,Bachelor,Self-Employed,Third-Party,8233.08,1,8,0,151905.2,0,0,2,2,Email,Net Banking,4.0,29,2,2017-09-16,2018-11-01,3,SUV,,2019-10-05,0
12331,26,Female,Single,Urban,Bachelor,Employed,Zero Depreciation,9410.75,1,1,4,139908.88,1,0,4,0,Phone,Credit Card,9.0,26,1,2019-11-03,2020-07-13,3,Hatchback,2022-05-23,2022-01-11,0
12332,38,Female,Married,Metro,High School,Employed,Comprehensive,8086.33,3,4,2,266952.65,0,1,2,1,Email,UPI,6.0,5,19,2021-11-23,2021-09-14,2,SUV,,2023-05-25,1
12333,31,Female,Married,Metro,Bachelor,Retired,Comprehensive,4048.63,3,0,4,127091.13,4,1,1,2,Agent,UPI,9.0,7,1,2017-08-20,2022-12-02,1,SUV,2016-05-21,2023-03-13,0
12334,26,Female,Single,Urban,Bachelor,Retired,Comprehensive,2609.64,1,7,1,185551.58,1,0,5,3,Agent,Cash,7.0,23,17,2021-04-21,2021-07-21,2,SUV,,2023-01-20,0
12335,48,Female,Married,Metro,High School,Employed,Comprehensive,2400.91,1,8,0,149028.52,1,1,2,3,SMS,Credit Card,0.0,1,6,2021-06-03,2023-08-27,0,Electric,2015-04-17,2023-02-21,0
12336,31,Male,Single,Rural,Bachelor,Employed,Zero Depreciation,1787.83,3,3,1,72329.32,4,0,4,1,Agent,Net Banking,2.0,12,15,2017-10-24,2017-11-15,6,Sedan,2019-08-12,2017-09-16,0
12337,67,Male,Divorced,Rural,Bachelor,Self-Employed,Third-Party,9391.61,1,4,2,160747.12,1,1,3,3,Phone,Net Banking,3.0,23,3,2020-06-11,2022-09-09,1,SUV,2023-10-26,2023-02-10,0
12338,37,Male,Divorced,Metro,Bachelor,Employed,Zero Depreciation,5375.77,5,9,0,377438.59,1,0,3,1,Phone,Net Banking,,8,6,2016-11-23,2016-06-08,0,SUV,,2023-08-28,0
12339,33,Male,Married,Metro,Bachelor,Self-Employed,Zero Depreciation,9688.3,1,4,2,441957.11,2,0,3,2,Email,UPI,8.0,5,1,2015-01-12,2016-09-21,7,Electric,,2016-07-27,0
12340,49,Male,Married,Urban,Master,Self-Employed,Comprehensive,7973.97,5,9,5,159509.87,2,0,2,0,Phone,UPI,3.0,15,17,2016-01-17,2022-06-18,1,Hatchback,,2022-07-28,0
12341,48,Male,Divorced,Rural,Bachelor,Self-Employed,Third-Party,9584.01,1,0,3,91892.98,1,1,5,2,Agent,Credit Card,2.0,25,10,2016-10-10,2021-03-06,2,Hatchback,2020-04-05,2021-06-17,0
12342,36,Female,Single,Metro,Bachelor,Retired,Third-Party,8817.13,3,1,4,495736.68,1,0,2,0,Email,UPI,,8,1,2019-12-05,2023-09-21,0,Electric,2022-05-07,2023-11-04,0
12343,40,Male,Single,Rural,Bachelor,Self-Employed,Comprehensive,6249.98,1,1,0,346343.01,2,1,4,2,Phone,Net Banking,9.0,12,18,2017-07-06,2020-07-24,1,SUV,2020-09-10,2021-04-06,0
12344,48,Female,Single,Rural,Master,Employed,Third-Party,3032.5,1,8,4,385093.59,2,0,3,3,SMS,UPI,8.0,15,16,2018-12-02,2018-08-06,5,Electric,2021-05-14,2019-04-14,0
12345,28,Female,Married,Metro,Bachelor,Retired,Third-Party,3286.43,5,6,5,125558.41,3,1,4,0,Phone,Credit Card,5.0,5,18,2015-04-14,2022-05-14,1,Hatchback,2022-02-24,2023-05-11,0
12346,64,Female,Single,Urban,Bachelor,Employed,Comprehensive,4342.4,1,1,1,218694.45,3,1,1,2,SMS,Net Banking,,16,0,2015-08-05,2015-01-08,8,Hatchback,2021-12-15,2019-10-21,0
12347,64,Female,Married,Metro,Bachelor,Retired,Comprehensive,1218.68,1,5,3,330434.82,3,1,3,3,Phone,Cash,1.0,16,14,2017-04-11,2019-02-01,4,Sedan,2023-08-28,2022-08-17,0
12348,32,Female,Married,Urban,High School,Retired,Zero Depreciation,7001.55,3,9,2,118913.84,3,0,4,0,Phone,Credit Card,8.0,8,2,2015-03-24,2020-09-26,3,Electric,,2021-04-27,0
